2	62	3	0
2	63	3	0
2	64	3	0
2	65	3	0
2	66	3	0
2	67	3	0
2	68	3	0
2	69	3	0
2	70	3	0
2	71	3	0
2	72	3	0
2	73	3	0
2	74	3	0
2	75	3	0
2	76	3	0
2	77	3	0
2	78	3	0
2	79	3	0
2	80	3	0
2	81	3	0
2	82	3	0
2	83	3	0
2	84	3	0
2	85	3	0
2	86	3	0
2	87	3	0
2	88	3	0
2	89	3	0
2	90	3	0
2	91	3	0
2	92	3	0
2	93	3	0
2	94	3	0
2	95	3	0
3	0	3	0
3	1	3	0
3	2	3	3
3	3	3	3
3	4	3	3
3	5	3	0
3	6	3	3
3	7	3	3
3	8	3	3.00318
3	9	3	0
3	10	3	3
3	11	3	3
3	12	3	3
3	13	3	3
3	14	3	3.00001
3	15	3	3
3	16	3	3
3	17	3	3
3	18	3	3
3	19	3	0
3	20	3	3
3	21	3	3
3	22	3	3
3	23	3	3
3	24	3	3
3	25	3	3
3	26	3	3
3	27	3	3
3	28	3	3
3	29	3	3
3	30	3	3
3	31	3	3
3	32	3	3
3	33	3	3
3	34	3	3
3	35	3	3
3	36	3	3
3	37	3	0
3	38	3	0
3	39	3	3
3	40	3	0
3	41	3	3
3	42	3	0
3	43	3	3
3	44	3	3.00172
3	45	3	3.00122
3	46	3	0
3	47	3	3.00201
3	48	3	0
3	49	3	0
3	50	3	0
3	51	3	3
3	52	3	3
3	53	3	0
3	54	3	0
3	55	3	0
3	56	3	0
3	57	3	0
3	58	3	0
3	59	3	3
3	60	3	3
3	61	3	3
3	62	3	3
3	63	3	3
3	64	3	3
3	65	3	3
3	66	3	3
3	67	3	0
3	68	3	3
3	69	3	3
3	70	3	3
3	71	3	3
3	72	3	3
3	73	3	3
3	74	3	3
3	75	3	3
3	76	3	3
3	77	3	3
3	78	3	0
3	79	3	0
3	80	3	0
3	81	3	0
3	82	3	3
3	83	3	0
3	84	3	3
3	85	3	0
3	86	3	0
3	87	3	0
3	88	3	0
3	89	3	0
3	90	3	0
3	91	3	0
3	92	3	0
3	93	3	0
3	94	3	0
3	95	3	0
4	0	3	3
4	1	3	3
4	2	3	0
4	3	3	44.2462
4	4	3	3
4	5	3	3
4	6	3	3
4	7	3	3.00045
4	8	3	3.00222
4	9	3	3.00038
4	10	3	3
4	11	3	3.00024
4	12	3	3
4	13	3	3
4	14	3	15.596
4	15	3	3
4	16	3	3
4	17	3	21.6344
4	18	3	6.97625
4	19	3	0
4	20	3	3
4	21	3	3.00054
4	22	3	3
4	23	3	6.65744
4	24	3	3
4	25	3	3
4	26	3	3
4	27	3	3
4	28	3	3
4	29	3	3
4	30	3	3
4	31	3	0
4	32	3	3
4	33	3	3
4	34	3	3
4	35	3	3
4	36	3	3
4	37	3	3.00293
4	38	3	3
4	39	3	3
4	40	3	3.00356
4	41	3	3
4	42	3	3
4	43	3	3
4	44	3	3.00312
4	45	3	3.00301
4	46	3	0
4	47	3	0
4	48	3	0
4	49	3	0
4	50	3	0
4	51	3	16.2786
4	52	3	3
4	53	3	3
4	54	3	0
4	55	3	3
4	56	3	0
4	57	3	0
4	58	3	0
4	59	3	3
4	60	3	3
4	61	3	3
4	62	3	11.207
4	63	3	3
4	64	3	3
4	65	3	8.95842
4	66	3	5.384
4	67	3	0
4	68	3	0
4	69	3	0
4	70	3	3
4	71	3	0
4	72	3	0
4	73	3	3
4	74	3	3
4	75	3	3
4	76	3	3
4	77	3	3
4	78	3	0
4	79	3	0
4	80	3	3
4	81	3	0
4	82	3	0
4	83	3	3
4	84	3	0
4	85	3	0
4	86	3	3
4	87	3	3
4	88	3	3
4	89	3	0
4	90	3	0
4	91	3	0
4	92	3	3.0014
4	93	3	0
4	94	3	0
4	95	3	0
5	0	3	3
5	1	3	12.2308
5	2	3	0
5	3	3	100
5	4	3	82.9332
5	5	3	0
5	6	3	3.00011
5	7	3	0
5	8	3	0
5	9	3	0
5	10	3	73.4472
5	11	3	57.835
5	12	3	0
5	13	3	55.7841
5	14	3	70.2015
5	15	3	34.2673
5	16	3	100
5	17	3	61.6111
5	18	3	30.218
5	19	3	0
5	20	3	29.0909
5	21	3	26.5767
5	22	3	25.7943
5	23	3	53.7803
5	24	3	20.0704
5	25	3	29.5144
5	26	3	24.242
5	27	3	0
5	28	3	0
5	29	3	0
5	30	3	0
5	31	3	0
5	32	3	24.8721
5	33	3	3
5	34	3	41.7913
5	35	3	25.9078
5	36	3	15.624
5	37	3	0
5	38	3	0
5	39	3	0
5	40	3	0
5	41	3	0
5	42	3	0
5	43	3	0
5	44	3	0
5	45	3	0
5	46	3	0
5	47	3	0
5	48	3	0
5	49	3	0
5	50	3	0
5	51	3	0
5	52	3	61.4458
5	53	3	0
5	54	3	0
5	55	3	0
5	56	3	0
5	57	3	0
5	58	3	0
5	59	3	0
5	60	3	0
5	61	3	45.8516
5	62	3	0
5	63	3	26.8919
5	64	3	100
5	65	3	0
5	66	3	0
5	67	3	0
5	68	3	0
5	69	3	0
5	70	3	0
5	71	3	0
5	72	3	0
5	73	3	0
5	74	3	0
5	75	3	0
5	76	3	0
5	77	3	0
5	78	3	0
5	79	3	0
5	80	3	0
5	81	3	0
5	82	3	0
5	83	3	0
5	84	3	0
5	85	3	0
5	86	3	0
5	87	3	0
5	88	3	0
5	89	3	0
5	90	3	0
5	91	3	0
5	92	3	0
5	93	3	0
5	94	3	0
5	95	3	0
6	0	3	0
6	1	3	31.2649
6	2	3	3
6	3	3	36.4432
6	4	3	42.7881
6	5	3	0
6	6	3	3
6	7	3	0
6	8	3	0
6	9	3	0
6	10	3	29.974
6	11	3	36.5668
6	12	3	0
6	13	3	0
6	14	3	0
6	15	3	0
6	16	3	0
6	17	3	32.1617
6	18	3	76.377
6	19	3	0
6	20	3	100
6	21	3	70.7129
6	22	3	64.7898
6	23	3	28.6987
6	24	3	38.708
6	25	3	48.4467
6	26	3	42.444
6	27	3	0
6	28	3	0
6	29	3	0
6	30	3	0
6	31	3	0
6	32	3	48.667
6	33	3	3
6	34	3	25.6514
6	35	3	43.1743
6	36	3	22.6665
6	37	3	0
6	38	3	0
6	39	3	0
6	40	3	0
6	41	3	3
6	42	3	0
6	43	3	3
6	44	3	3.00508
6	45	3	3.00496
6	46	3	0
6	47	3	3.00514
6	48	3	0
6	49	3	0
6	50	3	0
6	51	3	31.0926
6	52	3	0
6	53	3	0
6	54	3	0
6	55	3	0
6	56	3	0
6	57	3	0
6	58	3	0
6	59	3	24.5893
6	60	3	0
6	61	3	0
6	62	3	0
6	63	3	0
6	64	3	0
6	65	3	0
6	66	3	0
6	67	3	0
6	68	3	31.907
6	69	3	36.364
6	70	3	0
6	71	3	24.6524
6	72	3	13.1847
6	73	3	0
6	74	3	28.8504
6	75	3	0
6	76	3	0
6	77	3	0
6	78	3	0
6	79	3	0
6	80	3	0
6	81	3	0
6	82	3	21.2175
6	83	3	0
6	84	3	15.736
6	85	3	0
6	86	3	0
6	87	3	0
6	88	3	0
6	89	3	0
6	90	3	0
6	91	3	0
6	92	3	0
6	93	3	0
6	94	3	0
6	95	3	0
7	0	3	3
7	1	3	3
7	2	3	0
7	3	3	37.0105
7	4	3	4.28519
7	5	3	0
7	6	3	0
7	7	3	3
7	8	3	0
7	9	3	0
7	10	3	0
7	11	3	3
7	12	3	3
7	13	3	3
7	14	3	34.6174
7	15	3	3
7	16	3	3
7	17	3	38.784
7	18	3	6.34761
7	19	3	0
7	20	3	3
7	21	3	3.0003
7	22	3	3
7	23	3	10.5466
7	24	3	3
7	25	3	3
7	26	3	3
7	27	3	3
7	28	3	3
7	29	3	3
7	30	3	0
7	31	3	0
7	32	3	3
7	33	3	3
7	34	3	3
7	35	3	3
7	36	3	3
7	37	3	0
7	38	3	3
7	39	3	3
7	40	3	0
7	41	3	3
7	42	3	3
7	43	3	3
7	44	3	3.00257
7	45	3	3.00214
7	46	3	0
7	47	3	0
7	48	3	0
7	49	3	0
7	50	3	0
7	51	3	0
7	52	3	3
7	53	3	0
7	54	3	0
7	55	3	0
7	56	3	0
7	57	3	0
7	58	3	0
7	59	3	0
7	60	3	0
7	61	3	3
7	62	3	18.843
7	63	3	3
7	64	3	3
7	65	3	10.9951
7	66	3	5.23386
7	67	3	0
7	68	3	0
7	69	3	0
7	70	3	0
7	71	3	0
7	72	3	0
7	73	3	3
7	74	3	0
7	75	3	3
7	76	3	3
7	77	3	0
7	78	3	0
7	79	3	0
7	80	3	0
7	81	3	0
7	82	3	0
7	83	3	0
7	84	3	0
7	85	3	0
7	86	3	0
7	87	3	0
7	88	3	0
7	89	3	0
7	90	3	0
7	91	3	0
7	92	3	0
7	93	3	0
7	94	3	0
7	95	3	0
8	0	3	0
8	1	3	0
8	2	3	0
8	3	3	0
8	4	3	0
8	5	3	0
8	6	3	0
8	7	3	0
8	8	3	3
8	9	3	0
8	10	3	10.5412
8	11	3	0
8	12	3	0
8	13	3	14.6196
8	14	3	0
8	15	3	0
8	16	3	0
8	17	3	8.23595
8	18	3	20.4271
8	19	3	0
8	20	3	0
8	21	3	0
8	22	3	21.134
8	23	3	0
8	24	3	15.472
8	25	3	19.7129
8	26	3	0
8	27	3	10.2695
8	28	3	0
8	29	3	11.0912
8	30	3	3.07343
8	31	3	9.30999
8	32	3	0
8	33	3	0
8	34	3	0
8	35	3	0
8	36	3	0
8	37	3	0
8	38	3	0
8	39	3	0
8	40	3	0
8	41	3	0
8	42	3	0
8	43	3	0
8	44	3	0
8	45	3	3.0014
8	46	3	0
8	47	3	0
8	48	3	0
8	49	3	0
8	50	3	0
8	51	3	0
8	52	3	0
8	53	3	0
8	54	3	0
8	55	3	0
8	56	3	0
8	57	3	0
8	58	3	0
8	59	3	0
8	60	3	0
8	61	3	0
8	62	3	0
8	63	3	0
8	64	3	0
8	65	3	0
8	66	3	0
8	67	3	0
8	68	3	0
8	69	3	0
8	70	3	0
8	71	3	0
8	72	3	0
8	73	3	0
8	74	3	0
8	75	3	0
8	76	3	0
8	77	3	0
8	78	3	0
8	79	3	0
8	80	3	0
8	81	3	0
8	82	3	0
8	83	3	0
8	84	3	0
8	85	3	0
8	86	3	0
8	87	3	0
8	88	3	0
8	89	3	0
8	90	3	0
8	91	3	0
8	92	3	0
8	93	3	0
8	94	3	0
8	95	3	0
9	0	3	0
9	1	3	0
9	2	3	3.18147
9	3	3	20.1832
9	4	3	29.6345
9	5	3	0
9	6	3	26.3897
9	7	3	0
9	8	3	0
9	9	3	0
9	10	3	25.0984
9	11	3	22.9328
9	12	3	0
9	13	3	38.2694
9	14	3	0
9	15	3	99.6057
9	16	3	0
9	17	3	16.5243
9	18	3	0
9	19	3	0
9	20	3	59.0921
9	21	3	23.8446
9	22	3	31.6574
9	23	3	16.8637
9	24	3	34.8497
9	25	3	50.2817
9	26	3	36.5095
9	27	3	0
9	28	3	0
9	29	3	0
9	30	3	0
9	31	3	0
9	32	3	25.3877
9	33	3	14.9056
9	34	3	17.4629
9	35	3	0
9	36	3	20.4319
9	37	3	0
9	38	3	0
9	39	3	0
9	40	3	0
9	41	3	0
9	42	3	0
9	43	3	0
9	44	3	0
9	45	3	0
9	46	3	0
9	47	3	0
9	48	3	0
9	49	3	0
9	50	3	0
9	51	3	0
9	52	3	0
9	53	3	0
9	54	3	0
9	55	3	0
9	56	3	0
9	57	3	0
9	58	3	0
9	59	3	0
9	60	3	0
9	61	3	0
9	62	3	0
9	63	3	0
9	64	3	0
9	65	3	0
9	66	3	0
9	67	3	0
9	68	3	0
9	69	3	0
9	70	3	0
9	71	3	0
9	72	3	0
9	73	3	0
9	74	3	0
9	75	3	0
9	76	3	0
9	77	3	0
9	78	3	0
9	79	3	0
9	80	3	0
9	81	3	0
9	82	3	0
9	83	3	0
9	84	3	0
9	85	3	0
9	86	3	0
9	87	3	0
9	88	3	0
9	89	3	0
9	90	3	0
9	91	3	0
9	92	3	0
9	93	3	0
9	94	3	0
9	95	3	0
10	0	3	0
10	1	3	3
10	2	3	3
10	3	3	95.4525
10	4	3	66.1374
10	5	3	0
10	6	3	3
10	7	3	0
10	8	3	3.00165
10	9	3	0
10	10	3	3
10	11	3	50.1318
10	12	3	3
10	13	3	22.277
10	14	3	40.2405
10	15	3	3
10	16	3	11.7613
10	17	3	69.2707
10	18	3	15.9132
10	19	3	0
10	20	3	3.00002
10	21	3	11.5879
10	22	3	4.49768
10	23	3	32.1978
10	24	3	3
10	25	3	3
10	26	3	3
10	27	3	3
10	28	3	0
10	29	3	3
10	30	3	3
10	31	3	3
10	32	3	3.9555
10	33	3	3
10	34	3	13.3549
10	35	3	9.28536
10	36	3	3
10	37	3	0
10	38	3	0
10	39	3	0
10	40	3	0
10	41	3	3
10	42	3	3
10	43	3	3
10	44	3	3.00347
10	45	3	3.00293
10	46	3	0
10	47	3	3.00369
10	48	3	0
10	49	3	0
10	50	3	0
10	51	3	33.5651
10	52	3	0
10	53	3	0
10	54	3	0
10	55	3	0
10	56	3	0
10	57	3	0
10	58	3	0
10	59	3	10.5679
10	60	3	0
10	61	3	8.09054
10	62	3	0
10	63	3	0
10	64	3	0
10	65	3	0
10	66	3	0
10	67	3	0
10	68	3	3
10	69	3	8.95643
10	70	3	0
10	71	3	16.7758
10	72	3	3
10	73	3	0
10	74	3	3
10	75	3	0
10	76	3	0
10	77	3	0
10	78	3	0
10	79	3	0
10	80	3	0
10	81	3	0
10	82	3	3
10	83	3	0
10	84	3	3
10	85	3	0
10	86	3	0
10	87	3	0
10	88	3	0
10	89	3	0
10	90	3	0
10	91	3	0
10	92	3	0
10	93	3	0
10	94	3	0
10	95	3	0
11	0	3	3
11	1	3	3
11	2	3	3
11	3	3	30.221
11	4	3	8.17609
11	5	3	0
11	6	3	3
11	7	3	5.65143
11	8	3	3.00231
11	9	3	0
11	10	3	3
11	11	3	3
11	12	3	0
11	13	3	3
11	14	3	19.4017
11	15	3	3
11	16	3	3
11	17	3	46.9229
11	18	3	7.92991
11	19	3	0
11	20	3	3
11	21	3	3.59401
11	22	3	3
11	23	3	12.3224
11	24	3	3
11	25	3	3
11	26	3	3
11	27	3	3
11	28	3	3
11	29	3	3
11	30	3	3
11	31	3	3
11	32	3	3
11	33	3	3
11	34	3	3
11	35	3	3
11	36	3	3
11	37	3	0
11	38	3	0
11	39	3	0
11	40	3	0
11	41	3	3
11	42	3	3
11	43	3	3
11	44	3	3.0027
11	45	3	3.00217
11	46	3	0
11	47	3	3.00296
11	48	3	3
11	49	3	3
11	50	3	0
11	51	3	15.6301
11	52	3	3
11	53	3	0
11	54	3	0
11	55	3	0
11	56	3	0
11	57	3	0
11	58	3	0
11	59	3	3
11	60	3	0
11	61	3	3
11	62	3	0
11	63	3	3
11	64	3	3
11	65	3	0
11	66	3	0
11	67	3	0
11	68	3	3
11	69	3	3
11	70	3	0
11	71	3	4.20856
11	72	3	3
11	73	3	0
11	74	3	3
11	75	3	0
11	76	3	0
11	77	3	0
11	78	3	0
11	79	3	0
11	80	3	3
11	81	3	0
11	82	3	3
11	83	3	3
11	84	3	3
11	85	3	0
11	86	3	0
11	87	3	0
11	88	3	0
11	89	3	0
11	90	3	0
11	91	3	0
11	92	3	0
11	93	3	0
11	94	3	0
11	95	3	0
12	0	3	0
12	1	3	3
12	2	3	0
12	3	3	24.6784
12	4	3	20.5963
12	5	3	0
12	6	3	0
12	7	3	15.3219
12	8	3	0
12	9	3	0
12	10	3	0
12	11	3	0
12	12	3	3
12	13	3	17.8459
12	14	3	18.439
12	15	3	3
12	16	3	11.6259
12	17	3	20.799
12	18	3	99.8612
12	19	3	0
12	20	3	26.3181
12	21	3	0
12	22	3	40.0052
12	23	3	0
12	24	3	3
12	25	3	10.455
12	26	3	5.98429
12	27	3	3.00029
12	28	3	3
12	29	3	3.98667
12	30	3	3
12	31	3	3
12	32	3	0
12	33	3	0
12	34	3	0
12	35	3	0
12	36	3	0
12	37	3	0
12	38	3	0
12	39	3	0
12	40	3	0
12	41	3	3
12	42	3	3
12	43	3	3
12	44	3	0
12	45	3	3.0037
12	46	3	0
12	47	3	0
12	48	3	0
12	49	3	0
12	50	3	0
12	51	3	22.3899
12	52	3	16.2972
12	53	3	0
12	54	3	0
12	55	3	0
12	56	3	0
12	57	3	0
12	58	3	0
12	59	3	0
12	60	3	21.8961
12	61	3	13.6849
12	62	3	17.2145
12	63	3	3
12	64	3	10.7899
12	65	3	0
12	66	3	0
12	67	3	0
12	68	3	0
12	69	3	0
12	70	3	0
12	71	3	0
12	72	3	0
12	73	3	6.63181
12	74	3	0
12	75	3	3
12	76	3	3
12	77	3	0
12	78	3	3
12	79	3	3
12	80	3	0
12	81	3	0
12	82	3	0
12	83	3	0
12	84	3	0
12	85	3	0
12	86	3	0
12	87	3	0
12	88	3	0
12	89	3	0
12	90	3	0
12	91	3	0
12	92	3	0
12	93	3	0
12	94	3	0
12	95	3	0
13	0	3	3
13	1	3	3
13	2	3	0
13	3	3	37.6149
13	4	3	26.6243
13	5	3	3
13	6	3	3
13	7	3	11.7149
13	8	3	3.00185
13	9	3	3.00019
13	10	3	3
13	11	3	16.7577
13	12	3	3
13	13	3	3
13	14	3	20.4798
13	15	3	3
13	16	3	3
13	17	3	30.6968
13	18	3	13.9436
13	19	3	0
13	20	3	3
13	21	3	8.26424
13	22	3	3
13	23	3	15.4283
13	24	3	3
13	25	3	3
13	26	3	3
13	27	3	3
13	28	3	3
13	29	3	3
13	30	3	3
13	31	3	3
13	32	3	3
13	33	3	3
13	34	3	4.29473
13	35	3	4.74302
13	36	3	3
13	37	3	3.00248
13	38	3	3
13	39	3	3
13	40	3	3.00349
13	41	3	3
13	42	3	3
13	43	3	3
13	44	3	3.00359
13	45	3	3.00365
13	46	3	0
13	47	3	0
13	48	3	3
13	49	3	3
13	50	3	0
13	51	3	21.2105
13	52	3	6.95244
13	53	3	3
13	54	3	0
13	55	3	3
13	56	3	0
13	57	3	0
13	58	3	3
13	59	3	4.05499
13	60	3	0
13	61	3	3
13	62	3	16.3601
13	63	3	3
13	64	3	3
13	65	3	14.1024
13	66	3	11.2349
13	67	3	0
13	68	3	0
13	69	3	5.21003
13	70	3	3
13	71	3	0
13	72	3	0
13	73	3	3
13	74	3	3
13	75	3	3
13	76	3	0
13	77	3	3
13	78	3	3
13	79	3	3
13	80	3	3
13	81	3	0
13	82	3	0
13	83	3	3
13	84	3	0
13	85	3	0
13	86	3	3
13	87	3	3
13	88	3	3
13	89	3	0
13	90	3	0
13	91	3	0
13	92	3	3.00104
13	93	3	0
13	94	3	0
13	95	3	0
14	0	3	3
14	1	3	3
14	2	3	0
14	3	3	7.11107
14	4	3	3
14	5	3	3
14	6	3	0
14	7	3	3
14	8	3	0
14	9	3	0
14	10	3	3
14	11	3	3
14	12	3	3
14	13	3	3
14	14	3	3
14	15	3	3
14	16	3	3
14	17	3	3.07978
14	18	3	3
14	19	3	0
14	20	3	0
14	21	3	3
14	22	3	3
14	23	3	3
14	24	3	3
14	25	3	3
14	26	3	3
14	27	3	3
14	28	3	3
14	29	3	3
14	30	3	3
14	31	3	3
14	32	3	3
14	33	3	3
14	34	3	3
14	35	3	3
14	36	3	3
14	37	3	3.00385
14	38	3	3
14	39	3	3
14	40	3	3.00344
14	41	3	0
14	42	3	3
14	43	3	3
14	44	3	3.00185
14	45	3	3.00152
14	46	3	0
14	47	3	0
14	48	3	3
14	49	3	3
14	50	3	0
14	51	3	3.30536
14	52	3	3
14	53	3	3
14	54	3	0
14	55	3	3
14	56	3	0
14	57	3	0
14	58	3	3
14	59	3	3
14	60	3	0
14	61	3	3
14	62	3	3
14	63	3	3
14	64	3	3
14	65	3	0
14	66	3	3
14	67	3	0
14	68	3	0
14	69	3	3
14	70	3	3
14	71	3	0
14	72	3	0
14	73	3	3
14	74	3	0
14	75	3	3
14	76	3	0
14	77	3	3
14	78	3	0
14	79	3	0
14	80	3	3
14	81	3	0
14	82	3	0
14	83	3	3
14	84	3	0
14	85	3	0
14	86	3	3
14	87	3	3
14	88	3	3
14	89	3	0
14	90	3	0
14	91	3	0
14	92	3	0
14	93	3	0
14	94	3	0
14	95	3	0
15	0	3	3
15	1	3	3
15	2	3	0
15	3	3	55.2814
15	4	3	54.8914
15	5	3	3
15	6	3	0
15	7	3	28.6096
15	8	3	0
15	9	3	3
15	10	3	21.9433
15	11	3	35.5424
15	12	3	0
15	13	3	52.8687
15	14	3	31.0569
15	15	3	3
15	16	3	26.1002
15	17	3	37.6225
15	18	3	37.4702
15	19	3	0
15	20	3	26.3428
15	21	3	28.0845
15	22	3	21.2859
15	23	3	0
15	24	3	0
15	25	3	18.4138
15	26	3	10.3634
15	27	3	6.09983
15	28	3	3
15	29	3	7.43941
15	30	3	3.00027
15	31	3	0
15	32	3	18.0388
15	33	3	3
15	34	3	20.7058
15	35	3	22.4839
15	36	3	3
15	37	3	3.00142
15	38	3	3
15	39	3	3
15	40	3	0
15	41	3	3
15	42	3	3
15	43	3	3
15	44	3	3.00452
15	45	3	3.00409
15	46	3	0
15	47	3	0
15	48	3	0
15	49	3	0
15	50	3	0
15	51	3	41.121
15	52	3	27.6401
15	53	3	3
15	54	3	0
15	55	3	15.4958
15	56	3	0
15	57	3	0
15	58	3	0
15	59	3	20.8237
15	60	3	0
15	61	3	22.4967
15	62	3	28.3085
15	63	3	3
15	64	3	23.5972
15	65	3	27.3004
15	66	3	31.8555
15	67	3	0
15	68	3	0
15	69	3	0
15	70	3	13.5336
15	71	3	0
15	72	3	0
15	73	3	12.0735
15	74	3	4.77862
15	75	3	0
15	76	3	0
15	77	3	3
15	78	3	0
15	79	3	0
15	80	3	7.85284
15	81	3	0
15	82	3	0
15	83	3	15.9602
15	84	3	0
15	85	3	0
15	86	3	3
15	87	3	3
15	88	3	0
15	89	3	0
15	90	3	0
15	91	3	0
15	92	3	0
15	93	3	0
15	94	3	0
15	95	3	0
16	0	3	0
16	1	3	0
16	2	3	0
16	3	3	74.5355
16	4	3	23.9055
16	5	3	3
16	6	3	3
16	7	3	24.1067
16	8	3	0
16	9	3	3.0001
16	10	3	3.00005
16	11	3	17.1292
16	12	3	3
16	13	3	9.13356
16	14	3	42.02
16	15	3	3
16	16	3	3
16	17	3	36.346
16	18	3	14.0553
16	19	3	0
16	20	3	3
16	21	3	9.32316
16	22	3	3.00022
16	23	3	0
16	24	3	3
16	25	3	3
16	26	3	3
16	27	3	3
16	28	3	3
16	29	3	3
16	30	3	3
16	31	3	0
16	32	3	3.00004
16	33	3	3
16	34	3	9.79317
16	35	3	6.9843
16	36	3	3
16	37	3	3.00227
16	38	3	3
16	39	3	3
16	40	3	3.00351
16	41	3	3
16	42	3	3
16	43	3	3
16	44	3	3.00372
16	45	3	3.00328
16	46	3	0
16	47	3	0
16	48	3	0
16	49	3	0
16	50	3	0
16	51	3	58.1998
16	52	3	16.7314
16	53	3	3
16	54	3	0
16	55	3	3
16	56	3	0
16	57	3	0
16	58	3	0
16	59	3	10.3575
16	60	3	0
16	61	3	6.16695
16	62	3	36.3878
16	63	3	3
16	64	3	3
16	65	3	28.2462
16	66	3	12.7422
16	67	3	0
16	68	3	0
16	69	3	0
16	70	3	3
16	71	3	0
16	72	3	0
16	73	3	3
16	74	3	3
16	75	3	0
16	76	3	0
16	77	3	3
16	78	3	0
16	79	3	0
16	80	3	3
16	81	3	0
16	82	3	0
